Date,Close,Volume,MA_Short,MA_Long,Signal_MA,Return_MA,Vol_Avg,Signal_Vol,Return_Vol,OBV,OBV_Short,OBV_Long,Signal_OBV,Return_OBV
2020-02-03,9454.203757606796,4797.066412664173,9659.490052532181,,-1,0.010577109289559017,3082.6346338833487,-1,-0.0,-25811.430401085905,-16860.27658060267,,-1,0.010577109289559017
2020-02-04,9531.96882959486,5331.807948467288,9635.658837742098,,-1,-0.008225449121032069,3249.862016372132,0,-0.008225449121032069,-20479.622452618616,-17403.523992447237,,-1,-0.008225449121032069
2020-02-05,9415.598393421533,4298.707482146557,9608.822954693178,,-1,0.012208436499710373,3372.192536675683,0,-0.0,-24778.329934765174,-18069.10192459536,,-1,0.012208436499710373
2020-02-06,9435.264150717243,2352.580108605991,9588.010367218692,,-1,-0.0020886359500476015,3208.5252144948267,0,0.0,-22425.749826159183,-18335.754523702024,,-1,-0.0020886359500476015
2020-02-07,9250.364098046499,2454.212327582314,9556.404870813842,,-1,0.019596701238797753,3158.1076625964147,0,-0.0,-24879.962153741497,-18898.245907465334,,-1,0.019596701238797753
2020-02-08,9127.502052623935,1847.571550836982,9523.143034308589,,-1,0.013281860488984387,3044.9547545624664,0,-0.0,-26727.53370457848,-19347.584383194695,,-1,0.013281860488984387
2020-02-09,9145.470565968712,2250.38214733759,9497.694784085103,,-1,-0.0019686123586912796,3068.9273150490235,0,0.0,-24477.15155724089,-19595.857204676857,,-1,-0.0019686123586912796
2020-02-10,9213.006809681707,353.3798551291407,9468.548340243044,,-1,-0.007384665799954115,2856.796321034303,0,0.0,-24123.77170211175,-20056.261020173733,,-1,-0.007384665799954115
2020-02-11,9228.794981097375,753.2643772151142,9441.297150031322,,-1,-0.0017136828118999858,2765.700961430472,0,0.0,-23370.507324896636,-20350.243038345267,,-1,-0.0017136828118999858
2020-02-12,9218.122038216605,1333.6796662411955,9413.1823084578,,-1,0.0011564828238822544,2720.4841713245746,0,-0.0,-24704.18699113783,-20822.809813246822,,-1,0.0011564828238822544
2020-02-13,9190.365932095603,5308.743424219465,9390.64697860073,,-1,0.0030110369558929984,2913.481797014851,0,-0.0,-30012.930415357296,-21488.37421383865,,-1,0.0030110369558929984
2020-02-14,9054.484350794333,5359.096889318751,9363.941786343998,,-1,0.014785219903674207,3047.1574935574463,-1,-0.0,-35372.02730467605,-22287.61431097308,,-1,0.014785219903674207
2020-02-15,8989.306169595135,1846.8447074333951,9333.44588951013,,-1,0.007198442083947154,2815.9207594226314,0,0.007198442083947154,-37218.872012109445,-23502.775612985657,,-1,0.007198442083947154
2020-02-16,8947.897940137698,3670.4702339659984,9306.403903850669,,-1,0.004606387709597981,2791.6194923928642,0,-0.0,-40889.342246075445,-24693.63564796847,,-1,0.004606387709597981
2020-02-17,9042.48815804228,2752.3916737158843,9282.308979119958,,-1,-0.010571222262189428,2836.0114326173234,0,0.0,-38136.95057235956,-25840.103742726824,,-1,-0.010571222262189428
2020-02-18,9073.559801185376,3924.7393790968063,9262.627994107068,,-1,-0.003436182895684592,2971.1427079959262,0,0.0,-34212.21119326275,-26729.2291749541,,-1,-0.003436182895684592
2020-02-19,8913.589298369627,2227.8495887428594,9236.329242497763,,-1,0.017630401553627384,3021.6645772441625,0,-0.0,-36440.06078200561,-27668.876476429614,,-1,0.017630401553627384
2020-02-20,8942.476812383333,2201.248213563429,9214.314790726272,,-1,-0.003240839693948061,2978.9789196944266,0,0.0,-34238.81256844218,-28345.713298999046,,-1,-0.003240839693948061
2020-02-21,8908.040918748507,2538.4932346905703,9181.888798027909,,-1,0.0038508228041630455,2950.8222180230205,0,-0.0,-36777.30580313275,-29304.55614670894,,-1,0.0038508228041630455
2020-02-22,8847.740429973242,1501.7290416102146,9146.51227441502,,-1,0.006769220003059462,2855.212913129186,0,-0.0,-38279.034844742964,-30167.789689525,,-1,0.006769220003059462
2020-02-23,8901.859960281576,4994.931235782152,9118.89508454876,,-1,-0.006116762888408678,2865.106154285085,0,0.0,-33284.10360896081,-30541.423349918747,,-1,-0.006116762888408678
2020-02-24,8993.638093965335,3265.192439420198,9091.978547767283,,-1,-0.010309995224959234,2761.7753788327304,0,0.0,-30018.91116954061,-31018.38778576484,,-1,-0.010309995224959234
2020-02-25,9077.394057519696,4685.322783165691,9075.06833097219,,-1,-0.009312801191162068,2781.106143883687,0,0.0,-25333.58838637492,-31046.150708345336,,-1,-0.009312801191162068
2020-02-26,9001.21497593702,1853.0591652425978,9053.36587223318,,-1,0.008392175232226351,2756.1300967155175,0,-0.0,-27186.647551617516,-31284.19559461825,,-1,0.008392175232226351
2020-02-27,8973.38210525445,2377.6346769235474,9039.516772593579,,-1,0.0030921237585121997,2752.3012141825793,0,-0.0,-29564.282228541062,-31518.411598358227,,-1,0.0030921237585121997
2020-02-28,9003.10763872927,3982.415443853259,9033.297051898844,,-1,-0.003312634314035723,2859.043408833393,0,0.0,-25581.8667846878,-31461.128252363695,,-1,-0.003312634314035723
2020-02-29,9090.937016588476,7020.61313531458,9030.570374429832,9559.753063916303,-1,-0.00975545127122368,3097.5549582322424,0,0.0,-18561.253649373222,-31165.33335697031,-18616.24627064658,-1,-0.00975545127122368
2020-03-01,9047.375588426243,1649.2288955447123,9022.28881336706,9543.048133468388,-1,0.004791742378452923,3162.347410253021,0,-0.0,-20210.482544917933,-30969.668899110624,-18953.087646395215,-1,0.004791742378452923
2020-03-02,9030.578323493839,6008.666629276285,9012.377980486881,9526.294833737473,-1,0.0018565897666381614,3425.1175228560796,0,-0.0,-26219.14917419422,-31112.100991575502,-19368.457765497107,-1,0.0018565897666381614
2020-03-03,8930.66987714602,2092.550180361547,8998.005372433352,9506.793050353224,-1,0.011063349740060291,3463.0610485620973,0,-0.0,-28311.699354555767,-31292.476609746394,-19845.361112703187,-1,0.011063349740060291
2020-03-04,8823.84061250082,3226.6666621684512,8979.679106453612,9482.946815097983,-1,0.011962066240806868,3358.9572104595463,0,-0.0,-31538.36601672422,-31368.74838981474,-20442.333170828053,-1,0.011962066240806868
2020-03-05,8895.536596004295,1782.4999170504445,8971.731718714113,9460.69570500863,-1,-0.008125258223941723,3180.127361846131,0,0.0,-29755.866099673774,-31087.94032956463,-20961.201525089054,-1,-0.008125258223941723
2020-03-06,9016.181424075472,3173.5743767235595,8973.075481438129,9440.854569104016,-1,-0.013562400285708431,3246.463845310639,0,0.0,-26582.291722950216,-30556.111315106664,-21383.46036344138,-1,-0.013562400285708431
2020-03-07,9009.688860870092,4078.8795526954355,8976.165027474748,9418.218811843059,-1,0.0007201012158033482,3266.8843112471113,0,-0.0,-30661.17127564565,-30044.702766585182,-21882.89792564158,-1,0.0007201012158033482
2020-03-08,9100.104052586637,3536.983303117996,8979.045822201966,9395.763868426502,-1,-0.010035328978920344,3306.113892717217,0,0.0,-27124.187972527656,-29494.06463659358,-22354.851047873348,-1,-0.010035328978920344
2020-03-09,9133.013307157611,6052.151109000237,8982.01849750058,9374.674877087517,-1,-0.0036163602504764025,3412.4844792123886,0,0.0,-21072.03686352742,-28837.055920106817,-22706.984775488745,-1,-0.0036163602504764025
2020-03-10,9074.094434122422,3700.3460869619803,8990.043754288217,9351.663616074344,-1,0.006451197546051279,3486.1093041233444,0,-0.0,-24772.382950489402,-28253.672028531008,-23139.818338596833,-1,0.006451197546051279
2020-03-11,9106.887812647023,1394.1819558645582,8998.264304301403,9330.006398942625,-1,-0.0036139560550840777,3445.755991238401,0,0.0,-23378.200994624844,-27710.641449840135,-23493.695835278362,-1,-0.0036139560550840777
2020-03-12,9246.955077272567,4835.565116205978,9015.210012227606,9311.491391761441,-1,-0.015380365664659612,3560.6095853141715,0,0.0,-18542.635878418867,-26798.907953604445,-23704.814682272026,-1,-0.015380365664659612
2020-03-13,9243.642259530103,3014.066371034961,9035.005103705447,9292.503469243331,-1,0.0003582603910996518,3636.2264517854082,0,-0.0,-21556.70224945383,-25962.791323839985,-24027.218923255045,-1,0.0003582603910996518
2020-03-14,9388.272321709985,1991.4059116816684,9059.325721776868,9279.236952952602,-1,-0.01564643655814013,3486.050185580384,0,0.0,-19565.29633777216,-25276.850960280553,-24226.183630267322,-1,-0.01564643655814013
2020-03-15,9142.323517203375,1451.4555069594549,9066.75999293877,9264.799126149384,-1,0.026197451040897435,3395.363338957347,0,-0.0,-21016.751844731614,-24826.742994040105,-24416.218257417393,-1,0.026197451040897435
2020-03-16,9217.464503149353,5974.696219226223,9073.763515220253,9252.551600295206,-1,-0.00821902504375216,3459.8320107603736,0,0.0,-15042.055625505393,-24312.16635599663,-24475.806329645777,1,-0.00821902504375216
2020-03-17,9225.488035765238,4312.541920912489,9084.977168211664,9242.117802554512,-1,-0.0008704706823816633,3582.806148543868,0,0.0,-10729.513704592904,-23489.309663645396,-24369.753260655223,1,0.0008704706823816633
2020-03-18,9197.90314842195,2299.289041354504,9096.20322037004,9230.70828792582,-1,0.0029900735046587412,3578.888866765416,0,-0.0,-13028.802745947409,-22662.535689515717,-24359.731065113094,1,-0.0029900735046587412
2020-03-19,9206.343215775925,5974.08337723239,9106.36499922237,9220.935028476602,-1,-0.0009176077653549886,3678.472263434373,0,0.0,-7054.719368715018,-21736.178318717077,-24181.630318091822,1,0.0009176077653549886
2020-03-20,9023.360799847696,2974.333778894377,9102.986188385334,9210.417115633423,-1,0.01987568914600879,3476.158295613363,0,-0.0,-10029.053147609395,-21309.568293628883,-24023.586285092017,1,-0.01987568914600879
2020-03-21,9003.53901283228,2725.391217575566,9100.794359605636,9197.210504405246,-1,0.002196718878375248,3529.9664117149055,0,-0.0,-12754.444365184961,-20936.766384642237,-23987.565434642198,1,-0.002196718878375248
2020-03-22,9035.691782528069,1130.668895069983,9101.050032557348,9184.90838769185,-1,-0.003571125715117418,3286.0665250045904,0,0.0,-11623.775470114979,-20206.99769943827,-23889.780576453017,1,0.003571125715117418
2020-03-23,9169.22973328325,2683.56245160914,9112.97802536421,9174.72190208512,-1,-0.014778940447415234,3315.6171385669704,0,0.0,-8940.213018505838,-19238.423382635774,-23784.569935209664,1,0.014778940447415234
2020-03-24,9121.70834633055,2201.231469701412,9127.871412055694,9166.065832370014,-1,0.005182702182736532,3264.345378943618,0,-0.0,-11141.44448820725,-18218.57730620993,-23691.89996995444,1,-0.005182702182736532
2020-03-25,9047.959917875894,5010.786471789674,9135.492578149275,9157.055361069128,-1,0.008084936028931788,3425.7597066805793,0,-0.0,-16152.230959996923,-17538.395549226087,-23637.983396587933,1,-0.008084936028931788
2020-03-26,9002.561141687247,3323.277995043117,9134.811564029864,9147.11097832604,-1,0.0050175704358452755,3433.2448875965574,0,-0.0,-19475.50895504004,-17183.056410830577,-23747.314446307635,1,-0.0050175704358452755
2020-03-27,9084.970777025675,6599.032616778354,9138.575659837643,9140.381530387685,-1,-0.009154021177020688,3559.252540800703,0,0.0,-12876.476338261687,-16293.821663961378,-23677.386692838343,1,0.009154021177020688
2020-03-28,9114.837719267405,4862.731173953763,9139.312343171681,9133.555714831202,1,-0.0032875110965968624,3625.5399343424915,0,0.0,-8013.745164307925,-15338.299523550391,-23557.48930095693,1,0.0032875110965968624
2020-03-29,9066.55093639278,1252.3711572621921,9135.989224633438,9126.878572080363,1,-0.005297602037670379,3385.5509367555887,0,-0.0,-9266.116321570116,-14748.00349645253,-23438.096197171148,1,-0.005297602037670379
2020-03-30,9113.086589655917,3741.346530795376,9137.938832410115,9121.4372763987,1,0.005132674331133513,3387.6009589472587,0,0.0,-5524.769790774741,-13785.622838466796,-23236.057114475803,1,0.005132674331133513
2020-03-31,9121.93335078712,2940.118017511359,9138.691109317118,9117.09006811493,1,0.000970775493480458,3464.897762029599,0,0.0,-2584.6517732633815,-12745.945377398722,-22934.100042079303,1,0.000970775493480458
2020-04-01,9210.292501229267,1269.6213091130876,9136.857980514955,9111.318930256823,1,0.009686449905328853,3286.6005716749546,0,0.0,-1315.030464150294,-11884.565106685293,-22662.676402332894,1,0.009686449905328853
2020-04-02,9145.631357769234,1689.4382909368842,9131.95743542691,9104.491604515793,1,-0.007020530938773417,3220.369167670051,0,-0.0,-3004.468755087178,-10956.95343196696,-22362.511481777314,1,-0.007020530938773417
2020-04-03,9115.664585742448,5460.553515218566,9118.327048628535,9098.84928498472,1,-0.003276621465977736,3393.8265478468957,0,-0.0,-8465.022270305744,-10401.93972859364,-22073.404679597646,1,-0.003276621465977736
2020-04-04,9079.921321689571,3385.211871288538,9115.206938852843,9091.315159852966,1,-0.003921081531321535,3490.51436606335,0,-0.0,-11850.234141594283,-9943.613843436771,-21929.581541080574,1,-0.003921081531321535
2020-04-05,8947.03531586801,4782.918518051762,9101.685479488777,9083.505775227073,1,-0.014635149481321053,3430.925481004627,0,-0.0,-16633.152659646046,-10023.168695143806,-21793.828586495252,1,-0.014635149481321053
2020-04-06,8973.529301634424,3746.741057658715,9089.087542782236,9075.810194409025,1,0.002961202770645821,3402.6354378419383,0,0.0,-12886.41160198733,-10131.013590013526,-21634.83961609239,1,0.002961202770645821
2020-04-07,8996.95517297695,5270.168514337654,9079.040144009985,9071.586712324533,1,0.0026105527217992197,3551.1794114910954,0,0.0,-7616.243087649676,-9860.38560709864,-21347.11096499086,1,0.0026105527217992197
2020-04-08,8997.415228378863,4876.152873101172,9068.593744640133,9069.418598587117,-1,5.113456642469316e-05,3496.2828862845345,0,0.0,-2740.0902145485043,-9644.654149390315,-20947.320240157027,1,5.113456642469316e-05
2020-04-09,8976.30844991675,2675.8294751701324,9066.241127143585,9066.59922998625,-1,0.0023458713337513037,3481.3576710983225,0,-0.0,-5415.919689718637,-9413.997476495777,-20629.63304236499,1,-0.0023458713337513037
2020-04-10,8849.260406400428,1727.8800704038754,9058.527196821993,9060.53678993156,-1,0.014153707420504369,3431.4821137397375,0,-0.0,-7143.799760122512,-9133.465246242655,-20346.633509998504,1,-0.014153707420504369
2020-04-11,8812.03640640158,4570.661723318374,9047.344428015667,9053.590813686633,-1,0.0042064532276534505,3603.481755152157,0,-0.0,-11714.461483440886,-9137.99954690895,-20152.366079307576,1,-0.0042064532276534505
2020-04-12,8781.836278435218,2518.0418148709978,9027.974755273266,9046.319384356942,-1,0.0034271451652676532,3595.2057233152505,0,-0.0,-14232.503298311884,-9402.614060899252,-19977.838017760478,1,-0.0034271451652676532
2020-04-13,8711.381602153073,3844.1025637674825,9007.458418064392,9038.336312191233,-1,0.008022772692216296,3677.349278018554,0,-0.0,-18076.605862079366,-9749.372129592859,-19778.899275205844,1,-0.008022772692216296
2020-04-14,8697.331388340099,3174.5467700169124,8989.926991587603,9032.383762816995,-1,0.001612857116660038,3585.5372929299165,0,-0.0,-21251.15263209628,-10004.318213197825,-19543.55136399618,1,-0.001612857116660038
2020-04-15,8732.473030334688,2677.6009575721855,8976.422586019975,9028.103210495989,-1,-0.004040508568145418,3553.25344105637,0,0.0,-18573.551674524097,-9959.220349172028,-19232.796025036423,1,0.004040508568145418
2020-04-16,8897.183705459873,4024.1031468667625,8967.033232441685,9027.25797325136,-1,-0.018861859012105242,3424.5069675607897,0,0.0,-14549.448527657334,-10042.86895864181,-18793.797796396124,1,0.018861859012105242
2020-04-17,8912.716214176495,1324.7948312295366,8956.92715718714,9025.095107520263,-1,-0.0017457781283183316,3247.610150424578,0,0.0,-13224.653696427798,-10303.414385247805,-18378.592848463926,1,0.0017457781283183316
2020-04-18,8935.670949610118,4366.185950638881,8950.383157848006,9022.796959994008,-1,-0.0025755039072277164,3403.3008900934124,0,0.0,-8858.467745788917,-10283.031956458744,-17956.0304576727,1,0.0025755039072277164
2020-04-19,8929.01870754183,2144.2235289378505,8941.179763742302,9023.054116813546,-1,0.0007444591576614146,3323.4447400005365,0,-0.0,-11002.691274726767,-10556.928030656347,-17532.07429921805,1,-0.0007444591576614146
2020-04-20,8757.691266772852,5155.718566192677,8922.967659541588,9019.974357720035,-1,0.01918771215299031,3434.224767434602,-1,-0.0,-16158.409840919445,-11235.61593403915,-17230.734253759336,1,-0.01918771215299031
2020-04-21,8755.369263418152,2817.8200846411014,8900.221497651033,9017.429830131197,-1,0.00026513875449230007,3511.6347062110026,0,0.00026513875449230007,-18976.229925560547,-12118.675907109662,-16934.049655799798,1,-0.00026513875449230007
2020-04-22,8760.642640706621,1484.9753462789124,8880.972061797902,9015.978200310086,-1,-0.0006023020994103678,3501.4115589781045,0,0.0,-17491.254579281635,-12843.015198319385,-16587.586651375444,1,0.0006023020994103678
2020-04-23,8976.43847955685,1593.411953839627,8874.010756488622,9017.22117563134,-1,-0.024632421124852755,3308.0544809091575,0,0.0,-15897.842625442008,-13214.656216076197,-16297.815634983464,1,0.024632421124852755
2020-04-24,8959.17131589459,2877.5577025267276,8867.973256198873,9016.646729330163,-1,0.0019236096478112419,3282.6717724710666,0,-0.0,-18775.400327968735,-13560.914525394921,-16110.423787623933,1,-0.0019236096478112419
2020-04-25,8986.187458892784,2028.6429341793792,8869.930863350111,9015.126619353046,-1,-0.003015473423336079,3144.9579932774477,0,0.0,-16746.757393789354,-13566.594762102086,-15967.309937747506,1,0.003015473423336079
2020-04-26,8983.068194196772,4662.038129181971,8870.407807978228,9014.82417299071,-1,0.00034711769705231266,3190.722846853611,0,-0.0,-21408.795522971326,-13992.713958151286,-15871.012403936737,1,-0.00034711769705231266
2020-04-27,8878.08504910681,4430.00470353101,8864.464301784723,9013.235888721583,-1,0.011686780376195194,3148.7146563132783,0,-0.0,-25838.800226502335,-14903.841815093916,-15808.92103723609,1,-0.011686780376195194
2020-04-28,8979.545830540048,2435.7496921230736,8863.570831892781,9012.843191918428,-1,-0.011428228145149877,3026.6944972643732,0,0.0,-23403.05053437926,-15936.989831085457,-15772.607433064282,-1,0.011428228145149877
2020-04-29,9047.066001825127,3972.027161353921,8867.108709488199,9012.11200833904,-1,-0.007519330326867912,3091.504381573563,0,0.0,-19431.02337302534,-16637.745015250788,-15787.103595125149,-1,-0.007519330326867912
2020-04-30,9118.631184169633,3835.1249393001062,8880.57724837666,9013.299601601431,-1,-0.007910319470430416,3196.8666250183746,0,0.0,-15595.898433725233,-17060.349948930925,-15710.193859938607,-1,-0.007910319470430416
2020-05-01,9035.707496131792,1963.678048846003,8891.760802863171,9013.385087812063,-1,0.009093874547947522,3066.517441294756,0,-0.0,-17559.576482571236,-17352.605698887444,-15565.867648411555,-1,0.009093874547947522
2020-05-02,9162.459886840357,2352.3388490864854,8910.791983283427,9017.2482546403,-1,-0.014027943109361285,3058.23229300553,0,0.0,-15207.23763348475,-17401.34241564609,-15347.459953060374,-1,-0.014027943109361285
2020-05-03,9034.01584553877,3428.2113009256063,8926.923695452713,9020.751175190933,-1,0.014018510627922698,3037.4377298634363,0,-0.0,-18635.448934410357,-17429.284569262636,-15132.411335021809,-1,0.014018510627922698
2020-05-04,9087.032608383353,2329.655663837537,8946.408756454875,9023.94277539725,-1,-0.005868570938002637,2995.1931745544675,0,0.0,-16305.79327057282,-17182.016601186464,-14908.243454536792,-1,-0.005868570938002637
2020-05-05,9286.080025372874,2721.9790763995643,8974.089106206786,9028.441085418874,-1,-0.021904556258099728,2997.412080495837,0,0.0,-13583.814194173256,-16932.529727168923,-14691.602162390509,-1,-0.021904556258099728
2020-05-06,9194.09802954085,2460.547888867428,8988.934822410834,9031.514571563388,-1,0.009905363251306976,2919.23431759587,0,-0.0,-16044.362083040684,-17007.27540493809,-14447.988675847095,-1,0.009905363251306976
2020-05-07,9142.032061142107,3734.638290838664,9000.400614759115,9032.213371705979,-1,0.005662977296027716,3039.726490576327,0,-0.0,-19779.000373879346,-17334.992738810666,-14325.568882536289,-1,0.005662977296027716
2020-05-08,9151.142220887787,4759.321697870456,9011.174178322999,9032.515520268149,-1,-0.000996513650876718,3059.383277937905,0,0.0,-15019.67867600889,-17643.053285321665,-14224.696246077647,-1,-0.000996513650876718
2020-05-09,9105.068447732066,1209.7914587979685,9019.97666533251,9033.031753828309,-1,0.005034756541162144,3012.661674430911,0,-0.0,-16229.47013480686,-17904.392228325672,-14082.314365816272,-1,0.005034756541162144
2020-05-10,8963.879480939544,2461.3132307985156,9030.286076040846,9030.648281633185,-1,0.015506634310661349,2877.941407661203,0,-0.0,-18690.783365605374,-18031.010904559967,-14004.190738665948,-1,0.015506634310661349
2020-05-11,8970.025383369702,1525.7381221170976,9041.018882038421,9026.032786734802,1,-0.0006856297480601903,2813.3373095350025,0,0.0,-17165.045243488275,-17940.451670456354,-13981.230894750437,-1,-0.0006856297480601903
2020-05-12,8874.736470599992,3809.253242280235,9046.72357353309,9019.8843569193,1,-0.010623037137261093,2929.551204335069,0,-0.0,-20974.29848576851,-18114.6038657807,-13971.524165355682,-1,0.010623037137261093
2020-05-13,8916.766550763574,3950.181343587751,9043.739977093426,9012.025927403529,1,0.004735924306351835,3047.3896738224753,0,0.0,-17024.11714218076,-18170.917591617635,-13929.17117876249,-1,-0.004735924306351835
2020-05-14,8834.7836381858,2102.0630846683353,9037.520593207988,9006.900262753235,1,-0.00919424234233801,3008.6149429295556,0,-0.0,-19126.180226849094,-18188.456586561653,-13897.661651797784,-1,0.00919424234233801
2020-05-15,8971.716989402901,5182.611272624846,9036.797069733493,9002.804470857462,1,0.01549934405017539,3166.313359851829,1,0.0,-13943.568954224247,-18048.297164583397,-13879.353540609764,-1,-0.01549934405017539
2020-05-16,8901.445720704312,3213.616446482764,9032.71594605887,8997.403765606445,1,-0.0078325329233625,3093.8922757168684,0,-0.0078325329233625,-17157.18540070701,-17835.71665847018,-13986.481402211664,-1,0.0078325329233625
2020-05-17,8872.777589651987,2867.071403502761,9032.45057308613,8991.985006293611,1,-0.003220615162056739,3015.745610715456,0,-0.0,-20024.25680420977,-17544.989487355553,-14103.072303182704,-1,0.003220615162056739
2020-05-18,8944.959163002724,4769.578264701587,9030.721239709263,8987.628605414058,1,0.008135172173696859,3132.4370393443814,0,0.0,-15254.678539508182,-17137.570887612,-14239.738289362589,-1,-0.008135172173696859
2020-05-19,8834.858852545734,1682.252635430543,9020.110882245293,8984.486906292359,1,-0.01230864316433955,3017.9483130482126,0,-0.0,-16936.931174938727,-17012.86627770767,-14354.86958981808,-1,0.01230864316433955
2020-05-20,8854.954616714102,790.5648718005658,9006.927053872516,8982.01049969039,1,0.0022745993460411285,2865.7203096732355,0,0.0,-16146.366303138162,-17040.389671178316,-14411.401622117299,-1,-0.0022745993460411285
